,city,job_title,company_name,location,summary,salary
469,Washington+DC,Data Scientist,Data Society,"Washington, DC 20004 (Downtown area)","Paced team of data scientists and education experts who are shaking up the way data. As a growing business, we are seeking data scientists who are eager to....",
470,Washington+DC,Junior Data Scientist/Visualist,OGSystems,"Washington, DC","Use program languages such as R, Python, or SQL to provide support for exploratory data analysis, statistical analysis, root-cause analysis, structured...",
471,Washington+DC,Data Scientist-2018-30268/30269,General Dynamics Mission Systems,"Washington, DC",Work with data scientists to coordinate multifaceted scientific research and analytic activities that provides scientific and technical consultation....,
472,Washington+DC,Data Scientist,Piper Companies,"McLean, VA 22102","Responsibilities for the Data Scientist include:. SQL, SAS, SPSS, R, Python). Please send resumes to John Gray at jgray@pipercompanies.com....",
473,Washington+DC,Data Scientist,Technica Corporation,"Washington, DC",Work with data scientists to coordinate multifaceted scientific research and analytic activities that provides scientific and technical consultation....,
474,Washington+DC,Data Scientist,"Tanager, Inc.","Washington, DC","Which specializes in Cyber Security and Insider Threat Mitigation services and solutions is looking to hire a Data Scientist for our client in the Washington,...",
475,Washington+DC,Machine Learning Data Scientist,Impact Research,"Columbia, MD 21044",Impact Research is seeking an experienced Machine Learning Data Scientist to support our research. Implement procedures to extract features from machine...,
476,Washington+DC,Data Scientist,Novetta,"Crystal City, VA","Experience in data modeling, including conceptual, logical, physical, warehouse, and data mart models. Experience with R, Spark, and Tensorflow....",
477,Washington+DC,Data Scientist,Novetta,"Crystal City, VA","Experience in data modeling, including conceptual, logical, physical, warehouse, and data mart models. Experience with R, Spark, and Tensorflow....",
478,Washington+DC,Data Scientist,Unisys,"Alexandria, VA 22314","Obtain, scrub, explore, model and interpret data currently stored in Oracle databases – using SQL and other data mining tools....",
479,Washington+DC,Computer Engineer / Computer Scientist,"General Technical Services, LLC","Adelphi Laboratory Center, MD","Analyzing technical data; Android development including user interfaces, interaction with available sensors and collection/analysis of continuous and...",
480,Washington+DC,Data Scientist,Central Intelligence Agency,"Washington, DC","Data Scientists organize and interpret Big Data to inform US decision makers, drive successful operations and shape CIA technology and resource investments....",
481,Washington+DC,Data Scientist,KEYW Corporation,"Washington, DC",Work with data scientists to coordinate multifaceted scientific research and analytic activities that provides scientific and technical consultation....,
482,Washington+DC,Data Scientist,ICF,"Washington, DC","Knowledge of data mining and machine learning algorithms, theories, principles and practices. Our staff provides deep technical and business support for data...",
483,Washington+DC,Data Scientist,GS5,"Washington, DC","Participate in the development of machine learning, data mining, and statistical or graph-based algorithms designed to fuse and analyze massive data sets....",
484,Washington+DC,Data Scientist,Coso IT,"Washington, DC","Machine learning, predictive analytics, data mining, advanced analytics, statistics, workload prioritization, operations research, risk analysis, streaming...",
485,Washington+DC,Data Scientist,American Institutes for Research,"Washington, DC","Design, validate, and visualize data-driven models, including machine learning approaches, to understand social and behavioral phenomena in support of AIR’s...",
486,Washington+DC,Data Scientist,Afiniti,"Washington, DC","Proficiency with data analysis in R or Python. You’ll work alongside our Business Analytics and ETL teams to ensure the data is up-to-date, accurate, and...",
487,Washington+DC,Data Scientist,Advantage SCI,"Washington, DC","Data Scientist Levels 1-5. At level 5, supervises, manages, and reviews work outputs of lower level scientists....",
488,Washington+DC,Data Scientist,DPR Construction,"Washington, DC 20002 (Capitol Hill area)",DPR Construction is looking for a Data Scientist who will use their skills in analyzing Construction Project Data....,
489,Washington+DC,Associate Data Scientist,American Institutes for Research,"Washington, DC","Data scientists at AIR use a blend of technology skills and theory to contribute to cutting-edge research design, implementation, and capacity building....",
490,Washington+DC,Mid-Level Data Scientist,"Compass, Inc.","Washington, DC",Mid-Level Data Scientist (ESITA_TO9_CDPOExp_004). Perform Data Science against classified datasets using data science tools such as Natural Language Processing...,
491,Washington+DC,Machine Learning Data Scientist,Impact Research,"Columbia, MD 21044",Impact Research is seeking an experienced Machine Learning Data Scientist to support our research. Implement procedures to extract features from machine...,
492,Washington+DC,Data Scientist,"Connections Media, LLC.","Washington, DC 20009","We are looking for a talented Data Scientist to augment and scale our data analytics capability. The ideal candidate is comfortable with R statistical software,...",
493,Washington+DC,Data Scientist,Unisys,"Alexandria, VA 22314","Obtain, scrub, explore, model and interpret data currently stored in Oracle databases – using SQL and other data mining tools....",
494,Washington+DC,Machine Learning Data Scientist,Impact Research,"Columbia, MD 21044",Impact Research is seeking an experienced Machine Learning Data Scientist to support our research. Implement procedures to extract features from machine...,
495,Washington+DC,Data Scientist,"Connections Media, LLC.","Washington, DC 20009","We are looking for a talented Data Scientist to augment and scale our data analytics capability. The ideal candidate is comfortable with R statistical software,...",
496,Washington+DC,Data Scientist,Redjack LLC,"Silver Spring, MD 20910",RedJack is looking for a Data Scientist that will be responsible for applying big data solutions and modeling approaches to network security problems....,
497,Washington+DC,Data Scientist,DPR Construction,"Washington, DC 20002 (Capitol Hill area)",DPR Construction is looking for a Data Scientist who will use their skills in analyzing Construction Project Data....,
498,Washington+DC,Data Scientist,"Strategic Analysis, Inc","College Park, MD","Demonstrated ability to manage multiple, concurrent tasks proactively. Strategic Analysis, Inc., (SA) seeks data scientist to provide technical support and...",
499,Washington+DC,Associate Data Scientist,American Institutes for Research,"Washington, DC","Data scientists at AIR use a blend of technology skills and theory to contribute to cutting-edge research design, implementation, and capacity building....",
500,Washington+DC,Mid-Level Data Scientist,"Compass, Inc.","Washington, DC",Mid-Level Data Scientist (ESITA_TO9_CDPOExp_004). Perform Data Science against classified datasets using data science tools such as Natural Language Processing...,
501,Washington+DC,Data Scientist,"Bluemont Technology & Research, Inc.","Washington, DC",This is an Intelligence Community Research project which will be located in the Washington metropolitan area (WMA)....,
502,Washington+DC,"2018-03-284IT Data Scientist Earning $184,000 - $210,000","EMF Industries, LLC","McLean, VA","Programming languages, statistics/math packages, computer science, machine learning, or scientific computing; Creating scripts to pull identified data:....",
503,Washington+DC,Data Analysis Internship,FWG Solutions Inc,"Washington, DC 20006 (Foggy Bottom area)","System Analysis, Server Management, Coding, Machine Learning, and Business Analytics. Perform data analysis and data modeling....",
